date_and_time,pm25,o3,temperature,relative_humidity,dew_point,precipitation,rain,pressure_msl,surface_pressure,cloud_cover,vapour_pressure_deficit,wind_speed,wind_direction,wind_gusts
1/11/2019 16:00,128,0.006,8.7,86,6.6,0,0,1019.2,868,15,0.15,2.6,164,4.3
1/11/2019 17:00,118,0.007,7.5,90,6,0,0,1019.1,867.4,11,0.1,4.1,165,7.9
1/11/2019 18:00,127,0,7.1,90,5.6,0,0,1018.5,866.6,10,0.1,4,170,8.3
1/11/2019 19:00,111,0.001,6.8,90,5.3,0,0,1018.1,866.2,6,0.1,3.3,167,8.6
1/11/2019 20:00,82,0.001,6.3,91,5,0,0,1017.9,865.8,3,0.08,2.2,171,8.3
1/11/2019 21:00,78,0,5.8,92,4.7,0,0,1017.1,864.8,8,0.07,2.2,171,8.6
1/11/2019 22:00,88,0.001,5.4,90,3.8,0,0,1016.6,864.2,0,0.09,2.5,172,10.1
1/11/2019 23:00,110,0.001,5.2,88,3.3,0,0,1016.4,863.9,0,0.11,3,166,10.4
1/12/2019 0:00,101,0,4.7,92,3.4,0,0,1017.4,864.5,1,0.07,4.5,166,12.2
1/12/2019 2:00,144,0.002,6.1,88,4.2,0,0,1019.2,866.7,1,0.11,6,163,15.5
1/12/2019 3:00,134,0.009,10.4,74,5.9,0,0,1019.9,869.4,2,0.33,4.9,144,17.3
1/12/2019 4:00,204,0.013,13,61,5.6,0,0,1020,870.8,1,0.58,1.8,101,14.4
1/12/2019 5:00,221,0.026,14.3,55,5.4,0,0,1019.7,871.1,1,0.73,2.3,321,13
1/12/2019 6:00,137,0.039,15.1,52,5.4,0,0,1018.9,870.8,2,0.82,5.9,313,20.2
1/12/2019 7:00,77,0.045,15.5,50,5.2,0,0,1018,870.2,84,0.87,7.9,321,25.9
1/12/2019 8:00,59,0.046,15.6,52,5.7,0,0,1016.9,869.4,76,0.86,9.1,326,27.4
1/12/2019 9:00,81,0.044,15.4,54,6.1,0,0,1016.2,868.6,8,0.81,8.2,331,27.7
1/12/2019 10:00,67,0.04,14.7,56,6.1,0,0,1016,868.2,6,0.73,7.7,332,25.9
1/12/2019 11:00,74,0.035,13.5,64,6.8,0,0,1016.7,868.2,2,0.56,3.7,331,22.7
1/12/2019 12:00,84,0.028,12.4,60,4.8,0,0,1016.9,867.9,1,0.58,4,355,11.2
1/12/2019 13:00,153,0.015,11.1,66,5,0,0,1017.4,867.6,0,0.45,0.8,153,9.7
1/12/2019 14:00,154,0.005,8.8,79,5.3,0,0,1018.2,867.2,0,0.24,1.8,180,5
1/12/2019 15:00,198,0,8.5,79,5,0,0,1018.9,867.7,0,0.23,2.2,180,7.9
1/12/2019 16:00,152,0.004,7.9,80,4.8,0,0,1019.3,867.7,0,0.21,1.8,180,8.3
1/12/2019 17:00,124,0.006,7.7,80,4.5,0,0,1019.7,868,0,0.21,2.2,180,9
1/12/2019 18:00,130,0.001,7.4,81,4.3,0,0,1019.5,867.6,0,0.2,2.2,180,9.7
1/12/2019 19:00,105,0.003,6.7,83,3.9,0,0,1019.3,867.1,0,0.17,1.8,180,9
1/12/2019 20:00,106,0.001,6.2,83,3.5,0,0,1019.4,867,0,0.16,2.2,171,7.6
1/12/2019 21:00,112,0.001,6,82,3.1,0,0,1018.8,866.4,0,0.17,3.1,159,8.3
1/12/2019 22:00,98,0.001,6.1,80,2.9,0,0,1018.4,866.1,0,0.19,3.5,156,10.4
1/12/2019 23:00,105,0.001,6,79,2.6,0,0,1018.3,866,0,0.2,3.4,162,12.2
1/13/2019 0:00,117,0,4.9,85,2.6,0,0,1018.8,865.8,0,0.13,4.9,163,13
1/13/2019 1:00,132,0,5.1,84,2.6,0,0,1019.3,866.4,0,0.14,4.1,165,15.5
1/13/2019 2:00,170,0,5.8,83,3.1,0,0,1020.2,867.5,0,0.16,5.5,169,15.5
1/13/2019 3:00,227,0.003,10.5,69,5.2,0,0,1021.1,870.5,0,0.39,4.6,162,16.2
1/13/2019 4:00,265,0.012,13.3,54,4.2,0,0,1021,871.8,0,0.7,1.4,360,11.9
1/13/2019 5:00,163,0.032,14.7,47,3.4,0,0,1020.6,872.1,0,0.89,4.3,336,16.6
1/13/2019 6:00,110,0.045,15.7,43,3.2,0,0,1019.5,871.6,0,1.02,6.2,324,21.2
1/13/2019 7:00,103,0.058,16.1,44,4,0,0,1018.3,870.8,1,1.02,7.2,323,24.1
1/13/2019 8:00,84,0.052,16.2,47,4.8,0,0,1017.2,869.9,2,0.98,6.9,317,24.5
1/13/2019 9:00,42,0.035,15.9,49,5.1,0,0,1016.4,869.1,14,0.93,6.1,320,24.1
1/13/2019 10:00,54,0.034,15.2,52,5.4,0,0,1016.2,868.6,8,0.83,5.9,317,22
1/13/2019 11:00,53,0.029,13.9,64,7.1,0,0,1016.3,868.1,2,0.58,2.6,344,18
1/13/2019 12:00,63,0.021,13,56,4.3,0,0,1016.1,867.4,1,0.67,3.4,72,10.4
1/13/2019 13:00,79,0.018,12.5,55,3.8,0,0,1016.6,867.7,2,0.65,1.8,180,7.9
1/13/2019 14:00,107,0.014,12,56,3.4,0,0,1017.1,867.8,0,0.62,1.5,194,7.2
1/13/2019 15:00,134,0.006,11.4,57,3.2,0,0,1017.6,868,0,0.58,1.4,180,6.8
1/13/2019 16:00,147,0.001,9,69,3.7,0,0,1017.9,867.1,0,0.35,2.9,180,6.8
1/13/2019 17:00,106,0.004,7.9,74,3.6,0,0,1017.5,866.2,0,0.28,3.2,180,7.6
1/13/2019 18:00,100,0.002,7.3,77,3.5,0,0,1017.2,865.7,0,0.24,3.3,174,8.3
1/13/2019 19:00,105,0,6.8,78,3.2,0,0,1016.9,865.1,0,0.22,4,175,9
1/13/2019 20:00,85,0,6.6,77,2.9,0,0,1016.2,864.5,0,0.22,4,170,9.7
1/13/2019 21:00,75,0,6.3,77,2.5,0,0,1015.7,863.9,0,0.22,3.7,169,9.7
1/13/2019 22:00,71,0.001,5.9,76,1.9,0,0,1015.2,863.3,0,0.23,3,166,9
1/13/2019 23:00,66,0,5.8,73,1.4,0,0,1015,863,0,0.25,3.8,163,9
1/14/2019 0:00,74,0,6.9,64,0.5,0,0,1015.7,864.2,0,0.36,4.9,163,10.1
1/14/2019 1:00,96,0,5.5,70,0.5,0,0,1016.1,863.8,0,0.27,5,159,11.2
1/14/2019 2:00,118,0,7.6,64,1.3,0,0,1016.7,865.4,0,0.38,3.5,156,11.5
1/14/2019 3:00,208,0.004,11,55,2.4,0,0,1017.3,867.5,0,0.59,4.1,142,11.5
1/14/2019 4:00,214,0.017,13,48,2.1,0,0,1017.7,868.8,0,0.79,2.8,40,12.6
1/14/2019 5:00,158,0.036,14.3,46,2.8,0,0,1017.3,869.1,0,0.88,4.7,356,17.6
1/14/2019 6:00,106,0.044,15.2,43,2.6,0,0,1016.3,868.7,0,0.99,7.9,336,24.8
1/14/2019 7:00,30,0.031,15.5,41,2.3,0,0,1015.3,867.9,8,1.04,9.5,331,29.5
1/14/2019 8:00,18,0.031,15.3,41,2,0,0,1014.5,867.2,7,1.04,9.8,332,30.6
1/14/2019 9:00,26,0.031,15.3,41,2.1,0,0,1013.6,866.4,2,1.03,9.5,331,30.2
1/14/2019 10:00,30,0.031,14.9,43,2.3,0,0,1013.4,866,1,0.97,9.1,326,28.8
1/14/2019 11:00,37,0.026,13.7,52,3.9,0,0,1013.4,865.5,1,0.76,5.7,325,26.3
1/14/2019 12:00,49,0.017,13.2,46,1.9,0,0,1013.8,865.6,1,0.81,6.6,283,19.1
1/14/2019 14:00,61,0.021,8.8,70,3.6,0,0,1015.4,864.8,1,0.34,4.3,204,14.8
1/14/2019 15:00,66,0.019,8,72,3.2,0,0,1016.1,865,0,0.3,3,194,12.6
1/14/2019 16:00,97,0.009,7.3,73,2.8,0,0,1016.2,864.8,0,0.27,1.8,180,10.1
1/14/2019 17:00,124,0.003,7,73,2.4,0,0,1016.2,864.6,0,0.27,2.2,171,7.9
1/14/2019 18:00,88,0.005,6.5,73,2,0,0,1015.9,864.2,0,0.26,2.2,171,7.9
1/14/2019 19:00,96,0.001,6.1,73,1.7,0,0,1015.7,863.8,0,0.25,2.5,172,8.3
1/14/2019 20:00,82,0.002,5.8,74,1.5,0,0,1015.4,863.4,0,0.24,3.3,167,8.6
1/14/2019 21:00,65,0.002,5.6,74,1.3,0,0,1014.8,862.8,0,0.24,4.2,160,9.4
1/14/2019 22:00,72,0.001,5.3,75,1.2,0,0,1014.7,862.5,0,0.22,4.9,163,9.7
1/14/2019 23:00,86,0,5.2,74,0.9,0,0,1014.9,862.7,0,0.24,5.2,164,9.4
1/15/2019 0:00,82,0,4.9,73,0.4,0,0,1015.3,862.9,0,0.24,7,159,8.6
1/15/2019 1:00,101,0,4.6,75,0.6,0,0,1015.8,863.1,0,0.21,5.2,164,12.6
1/15/2019 2:00,172,0,6.3,71,1.3,0,0,1017.1,865.1,0,0.28,4.1,165,11.2
1/15/2019 3:00,220,0.004,9.8,63,3,0,0,1018,867.6,0,0.45,4.7,148,12.6
1/15/2019 4:00,152,0.02,12.5,48,1.8,0,0,1018.5,869.2,0,0.75,4,85,15.5
1/15/2019 6:00,116,0.046,15.9,39,2,0,0,1016.3,869,0,1.1,5.9,313,19.8
1/15/2019 7:00,60,0.046,15.4,40,1.8,0,0,1016.2,868.6,0,1.05,12,319,35.6
1/15/2019 8:00,45,0.038,14.9,42,2.2,0,0,1015.9,868.2,0,0.98,10.5,329,36
1/15/2019 9:00,35,0.034,15,42,2.2,0,0,1015.8,868.1,0,0.99,9,331,31.3
1/15/2019 10:00,35,0.034,14.4,48,3.5,0,0,1015.8,867.9,0,0.86,7.8,338,27
1/15/2019 11:00,41,0.026,13.1,59,5.3,0,0,1016.1,867.5,0,0.62,3.6,6,22
1/15/2019 12:00,57,0.018,12,51,2.1,0,0,1015.5,866.5,0,0.69,2.4,153,10.1
1/15/2019 13:00,64,0.014,8.8,72,4,0,0,1016.1,865.5,0,0.32,2.9,173,8.6
1/15/2019 14:00,125,0.007,8,74,3.6,0,0,1017.1,865.9,0,0.29,1.1,180,7.2
1/15/2019 15:00,161,0.002,10.3,57,2.3,0,0,1018.1,867.9,0,0.54,1.1,162,4.7
1/15/2019 16:00,165,0.002,7.4,72,2.7,0,0,1018.6,866.9,14,0.29,1.6,153,5.4
1/15/2019 17:00,160,0.001,6.2,78,2.6,0,0,1018.5,866.2,20,0.21,2.3,162,7.2
1/15/2019 18:00,101,0.003,5.9,78,2.4,0,0,1018.6,866.2,26,0.21,2.3,162,7.6
1/15/2019 19:00,90,0.004,5.8,78,2.2,0,0,1018.7,866.2,26,0.21,2.6,164,7.9
1/15/2019 20:00,92,0.002,5.8,78,2.2,0,0,1018.8,866.3,24,0.21,3,166,9.4
1/15/2019 21:00,80,0.002,5.6,78,2.1,0,0,1018.6,866,0,0.2,2.6,164,10.1
1/15/2019 22:00,77,0.001,5.2,80,1.9,0,0,1018.3,865.5,0,0.18,3.1,159,11.2
1/15/2019 23:00,72,0.001,4.7,81,1.7,0,0,1018.2,865.2,0,0.16,4.1,165,14
1/16/2019 0:00,71,0,3.9,86,1.8,0,0,1018.3,864.9,0,0.11,4.6,162,16.6
1/16/2019 1:00,89,0,3.8,86,1.7,0,0,1018.6,865.1,0,0.11,5.2,164,17.3
1/16/2019 2:00,117,0,4.9,82,2.2,0,0,1019.4,866.3,0,0.15,7.4,166,20.9
1/16/2019 3:00,152,0.004,10.6,66,4.5,0,0,1020.3,869.9,11,0.44,6,163,20.9
1/16/2019 4:00,118,0.016,14,50,3.8,0,0,1020.5,871.7,13,0.8,2.5,135,16.2
1/16/2019 5:00,985,0.022,15.7,43,3.1,0,0,1019.8,871.9,0,1.02,1.3,56,11.9
1/16/2019 6:00,94,0.032,16.8,39,2.8,0,0,1018.6,871.4,0,1.17,1.8,11,13.3
1/16/2019 7:00,72,0.04,17.4,39,3.2,0,0,1017.4,870.6,14,1.22,5.4,312,18.7
1/16/2019 8:00,71,0.04,16.8,46,5.2,0,0,1017.2,870.2,28,1.02,9.4,317,29.5
1/16/2019 9:00,55,0.032,16,51,6,0,0,1016.5,869.2,29,0.89,7.1,330,29.5
1/16/2019 10:00,57,0.029,15.2,55,6.1,0,0,1016.1,868.5,29,0.79,5.3,332,22.3
1/16/2019 11:00,58,0.027,14.2,63,7.2,0,0,1016.4,868.3,35,0.61,3.2,333,15.8
1/16/2019 12:00,68,0.021,13.3,60,5.6,0,0,1016.5,867.9,16,0.62,4.6,309,11.9
1/16/2019 13:00,65,0.019,12.6,60,5,0,0,1017.6,868.6,3,0.59,4.9,324,12.2
1/16/2019 14:00,66,0.019,12.1,60,4.5,0,0,1018,868.6,29,0.57,1.5,166,11.5
1/16/2019 15:00,102,0.007,9.4,76,5.4,0,0,1018.4,867.7,14,0.28,3.3,167,8.3
1/16/2019 16:00,102,0.005,8.5,78,4.9,0,0,1018.6,867.4,4,0.24,3,166,9.7
1/16/2019 17:00,114,0,8,79,4.5,0,0,1018.9,867.4,11,0.23,2.6,164,9.4
1/16/2019 18:00,115,0,7.5,80,4.2,0,0,1018.6,866.9,16,0.21,2.6,164,9.4
1/16/2019 19:00,100,0,7.1,80,3.9,0,0,1018.1,866.3,21,0.2,3,166,9
1/16/2019 20:00,89,0,7.2,79,3.8,0,0,1017.6,865.9,17,0.21,3.3,167,9.7
1/16/2019 21:00,75,0,7.1,79,3.6,0,0,1016.7,865.1,6,0.21,3,166,10.4
1/16/2019 22:00,74,0.001,7,78,3.4,0,0,1015.8,864.3,0,0.23,3.3,167,11.5
1/16/2019 23:00,81,0,6.7,78,3.1,0,0,1015.7,864.1,0,0.22,3.3,167,12.6
1/17/2019 0:00,91,0,5.5,84,3,0,0,1016.2,863.9,4,0.15,4,170,12.2
1/17/2019 10:00,48,0.032,15.8,46,4.2,0,0,1013.9,866.9,5,0.97,4.9,343,20.5
1/17/2019 11:00,52,0.027,14.4,66,8,0,0,1014.2,866.5,10,0.56,2.5,360,15.8
1/17/2019 12:00,66,0.019,13.7,49,3.2,0,0,1014.2,866.2,8,0.8,3.1,111,7.9
1/17/2019 13:00,69,0.014,11.9,59,4.1,0,0,1014.5,865.6,7,0.58,1.8,169,7.6
1/17/2019 23:00,87,0,6.8,79,3.4,0,0,1015.4,863.9,3,0.21,3.4,162,11.5
1/18/2019 0:00,101,0,5.4,87,3.4,0,0,1016.1,863.8,2,0.12,5.2,164,12.2
1/18/2019 1:00,103,0,6.1,84,3.6,0,0,1016.7,864.6,1,0.15,3.3,167,13.3
1/18/2019 2:00,132,0,7,82,4.1,0,0,1017.5,865.7,1,0.18,4.8,167,13.7
1/18/2019 3:00,179,0.002,11.2,69,5.7,0,0,1018.3,868.5,3,0.41,4.6,162,14.4
1/18/2019 4:00,177,0.014,13.7,54,4.5,0,0,1018.2,869.6,3,0.72,0.5,45,12.2
1/18/2019 5:00,179,0.032,14.9,49,4.2,0,0,1017.7,869.7,2,0.87,2.7,337,14
1/18/2019 6:00,75,0.037,15.8,44,3.5,0.1,0.1,1016.6,869.2,23,1.01,4,333,17.3
1/18/2019 7:00,62,0.047,16.2,41,2.8,0.1,0.1,1015.4,868.4,20,1.1,5.6,320,20.2
1/18/2019 8:00,46,0.047,15.7,44,3.4,0.2,0.2,1014.6,867.4,28,1,7.9,313,24.5
1/18/2019 9:00,50,0.039,14.7,55,5.7,0.2,0.2,1014.5,866.9,54,0.76,8.4,320,26.6
1/18/2019 10:00,43,0.031,14.5,53,5.1,0.1,0.1,1014.2,866.5,28,0.77,5.8,330,25.6
1/18/2019 11:00,50,0.027,13.9,59,5.9,0,0,1014.3,866.3,31,0.66,3.1,339,17.3
1/18/2019 12:00,48,0.019,13,58,4.8,0,0,1014.3,865.9,5,0.63,2.9,83,10.1
1/18/2019 13:00,54,0.017,10.7,71,5.6,0,0,1014.7,865.1,2,0.37,0.7,180,8.6
1/18/2019 14:00,59,0.02,9,79,5.5,0,0,1015.4,864.9,1,0.24,2.5,180,6.8
1/18/2019 15:00,80,0.01,8.5,78,5,0,0,1016.2,865.4,1,0.24,2.2,180,6.8
1/18/2019 16:00,117,0.003,7.8,81,4.7,0,0,1016.9,865.6,1,0.2,1.8,180,6.8
1/18/2019 17:00,117,0.001,7.5,81,4.4,0,0,1017.6,866.1,2,0.2,2.5,172,7.2
1/18/2019 18:00,114,0,7.2,82,4.2,0,0,1017.7,866,0,0.19,2.9,173,7.9
1/18/2019 19:00,100,0,6.9,82,4,0,0,1017.4,865.6,1,0.18,3,166,7.9
1/18/2019 20:00,85,0,6.5,83,3.8,0,0,1017.3,865.3,2,0.17,3.4,162,8.3
1/18/2019 21:00,65,0.001,6.5,82,3.6,0,0,1016.8,864.9,3,0.18,4.3,156,9.7
1/18/2019 22:00,67,0,6.6,80,3.4,0,0,1016.2,864.4,1,0.19,4.6,162,11.2
1/18/2019 23:00,64,0,6.5,79,3.1,0,0,1016.2,864.4,2,0.2,4,170,11.5
1/19/2019 0:00,66,0,5.5,80,2.4,0,0,1016.6,864.2,1,0.18,6.5,161,11.2
1/19/2019 3:00,163,0.003,10.7,67,4.9,0,0,1018.9,868.8,0,0.42,3.4,162,14
1/19/2019 4:00,172,0.016,13.3,50,3,0,0,1019.3,870.3,0,0.77,2,45,11.2
1/19/2019 5:00,179,0.03,14.6,46,3.2,0,0,1019,870.7,11,0.9,3.2,360,15.1
1/19/2019 6:00,104,0.041,15.9,43,3.3,0,0,1017.9,870.3,3,1.03,6,335,20.9
1/19/2019 7:00,67,0.044,16.5,40,2.9,0,0,1016.8,869.7,38,1.12,8.6,327,27.4
1/19/2019 8:00,62,0.042,16.2,45,4.3,0,0,1015.9,868.8,64,1.01,9.2,329,29.5
1/19/2019 9:00,37,0.034,15.8,47,4.6,0,0,1015.2,868,56,0.95,8.2,322,29.2
1/19/2019 10:00,34,0.032,15.3,46,3.9,0,0,1015.1,867.7,100,0.94,5.4,307,26.3
1/19/2019 11:00,40,0.028,14.4,52,4.6,0,0,1015.1,867.3,100,0.79,3.7,299,16.9
1/19/2019 12:00,47,0.024,13.1,54,4,0,0,1015.2,866.7,15,0.7,4,280,10.8
1/19/2019 13:00,48,0.023,10.5,74,6,0,0,1016.1,866.3,10,0.34,4.1,225,11.5
1/19/2019 14:00,53,0.021,9.5,77,5.6,0,0,1017.2,866.7,9,0.28,3.4,198,11.5
1/19/2019 15:00,76,0.011,8.8,80,5.5,0,0,1018.1,867.2,6,0.23,2.5,180,9.4
1/19/2019 16:00,91,0.005,8.5,81,5.5,0,0,1018.4,867.2,4,0.21,2.2,171,6.8
1/19/2019 17:00,89,0.002,7.7,84,5.3,0,0,1018.8,867.2,3,0.16,2.2,171,7.2
1/19/2019 18:00,61,0.008,7.9,81,4.9,0,0,1018.8,867.3,6,0.2,2.6,164,6.5
1/19/2019 19:00,48,0.009,7.3,84,4.7,0,0,1018.3,866.6,13,0.17,3.7,151,6.5
1/19/2019 20:00,59,0.002,7.4,82,4.5,0,0,1017.6,866,13,0.18,4.2,149,10.8
1/19/2019 21:00,55,0.001,7.2,81,4.1,0,0,1017,865.4,4,0.19,4.3,156,11.9
1/19/2019 22:00,73,0,6.8,81,3.8,0,0,1016.5,864.8,2,0.19,3.9,158,12.2
1/19/2019 23:00,61,0,6.4,81,3.4,0,0,1016.5,864.6,1,0.18,3.4,162,11.5
1/20/2019 0:00,70,0,4.9,88,3.1,0,0,1017.2,864.5,1,0.11,5.5,157,10.1
1/20/2019 1:00,85,0,6.3,83,3.6,0,0,1017.7,865.6,1,0.16,4.2,160,12.6
1/20/2019 2:00,99,0,6.8,82,3.9,0,0,1018.5,866.5,1,0.18,6.2,159,16.9
1/20/2019 3:00,180,0.004,11,67,5.1,0,0,1019.8,869.6,1,0.43,4.2,149,16.9
1/20/2019 4:00,169,0.016,13.1,55,4.2,0,0,1020,870.8,1,0.69,3.7,79,14.4
1/20/2019 5:00,115,0.03,14.7,51,4.6,0,0,1019.2,870.9,1,0.83,4,80,17.3
1/20/2019 6:00,93,0.037,16,47,4.8,0,0,1018.3,870.7,1,0.96,3.3,41,17.3
1/20/2019 7:00,60,0.042,17,45,5,0,0,1016.9,870,23,1.06,4,355,17.3
1/20/2019 8:00,50,0.044,17.3,43,4.5,0,0,1015.5,869,31,1.14,6.3,336,22
1/20/2019 9:00,52,0.045,17,45,5.1,0,0,1014.5,868,93,1.06,8.2,337,25.6
1/20/2019 10:00,62,0.039,16,53,6.3,0,0,1014.9,867.8,16,0.86,7.4,331,26.3
1/20/2019 11:00,48,0.031,14.6,60,6.8,0,0,1015.5,867.7,24,0.67,5,330,22.3
1/20/2019 12:00,50,0.022,13.1,58,5,0,0,1015.3,866.8,8,0.64,4.1,345,15.5
1/20/2019 13:00,56,0.019,12.4,60,4.8,0,0,1016,867.1,1,0.58,2.1,149,9.7
1/20/2019 14:00,80,0.007,11.5,64,4.9,0,0,1016.7,867.2,0,0.49,2.1,149,7.2
1/20/2019 15:00,101,0.009,8.9,79,5.5,0,0,1017.3,866.5,0,0.24,3.5,156,7.6
1/20/2019 16:00,120,0,8.6,79,5.1,0,0,1018.2,867.1,0,0.24,3.9,158,9.4
1/20/2019 17:00,136,0,8.3,79,4.8,0,0,1018.5,867.2,0,0.23,3.4,162,10.1
1/20/2019 18:00,131,0,8.1,79,4.7,0,0,1018.3,867,0,0.23,3.4,162,11.5
1/20/2019 19:00,112,0,7.6,80,4.4,0,0,1018,866.5,0,0.2,3.8,163,13
1/20/2019 20:00,89,0,6.8,84,4.2,0,0,1017.8,865.9,0,0.16,4.1,165,14.4
1/20/2019 21:00,78,0.001,6.2,86,4,0,0,1017.1,865,0,0.13,5.2,164,16.9
1/20/2019 22:00,83,0,5.7,88,3.8,0,0,1016.8,864.5,0,0.11,5.2,164,16.9
1/20/2019 23:00,97,0,5.5,88,3.7,0,0,1016.8,864.4,0,0.11,5.6,165,16.9
1/21/2019 0:00,96,0,5,92,3.8,0,0,1017.2,864.5,5,0.07,5.2,164,16.6
1/21/2019 1:00,132,0,5.3,91,4,0,0,1017.7,865.1,9,0.08,5.6,165,17.3
1/21/2019 2:00,195,0,6.4,88,4.6,0,0,1018.6,866.4,2,0.12,7.1,165,18.4
1/21/2019 3:00,199,0.003,11.5,71,6.4,0,0,1019.5,869.6,8,0.4,4.3,156,18.4
1/21/2019 4:00,160,0.017,14,59,6.1,0,0,1020,871.3,22,0.66,2.1,59,13
1/21/2019 5:00,153,0.035,15.4,54,6.3,0,0,1020.1,872,18,0.8,3.4,32,15.8
1/21/2019 6:00,137,0.049,16.6,51,6.5,0,0,1018.8,871.5,15,0.92,4.5,14,18
1/21/2019 7:00,80,0.052,17.6,49,6.8,0,0,1017.3,870.6,18,1.02,6.5,341,22.7
1/21/2019 8:00,58,0.055,18,46,6.1,0,0,1016,869.7,100,1.12,6.7,324,23.8
1/21/2019 9:00,69,0.045,17.5,49,6.6,0,0,1015.2,868.8,18,1.03,6.6,319,23
1/21/2019 10:00,50,0.035,16.8,52,6.8,0,0,1015.2,868.4,14,0.92,6.9,321,22.3
1/21/2019 11:00,53,0.028,15.5,58,7.3,0,0,1015.5,868.1,8,0.74,4.4,351,21.2
1/21/2019 12:00,48,0.023,14.1,60,6.4,0,0,1015.2,867.2,12,0.64,2.1,121,14
1/21/2019 13:00,48,0.024,11.6,79,8.1,0,0,1015.7,866.5,15,0.29,1.8,169,6.5
1/21/2019 14:00,84,0.012,10.7,81,7.5,0,0,1016.7,866.9,6,0.25,1.1,180,5
1/21/2019 15:00,104,0.005,10,81,6.9,0,0,1017,866.8,6,0.23,1.1,180,5.4
1/21/2019 16:00,128,0,9.8,79,6.4,0,0,1017.4,867,8,0.25,2.9,173,8.6
1/21/2019 17:00,133,0,9.3,80,6,0,0,1018.2,867.5,8,0.24,3,166,9.4
1/21/2019 18:00,84,0.004,9,80,5.7,0,0,1018.1,867.3,13,0.23,3.1,159,9.4
1/21/2019 19:00,98,0,9.1,78,5.6,0,0,1017.8,867,38,0.25,4,170,12.2
1/21/2019 20:00,76,0.001,8.5,82,5.5,0,0,1017.3,866.3,64,0.2,3.8,163,13.3
1/21/2019 21:00,83,0,7.8,85,5.5,0,0,1016.7,865.4,38,0.15,4,170,13.3
1/21/2019 22:00,69,0.001,7,88,5.1,0,0,1016.7,865.1,55,0.12,4.8,167,15.1
1/21/2019 23:00,79,0.001,6.8,87,4.9,0,0,1016.5,864.8,59,0.13,4.4,171,15.5
1/22/2019 0:00,90,0,7,90,5.4,0,0,1017.1,865.4,55,0.11,4,170,14.8
1/22/2019 1:00,96,0,7.2,88,5.3,0,0,1017.9,866.2,68,0.13,4,175,13.7
1/22/2019 2:00,133,0,8.1,85,5.6,0,0,1018.6,867.2,47,0.17,5.1,172,15.5
1/22/2019 3:00,192,0.002,12,73,7.3,0,0,1019.3,869.7,67,0.38,5.2,146,14.8
1/22/2019 4:00,184,0.008,14.1,62,7,0.3,0.3,1020.1,871.4,61,0.61,2.5,90,14
1/22/2019 5:00,116,0.027,14.5,62,7.2,0.2,0.2,1020.2,871.6,65,0.63,3.9,56,18.4
1/22/2019 6:00,106,0.042,15,51,5,0,0,1019.2,871,50,0.84,3.1,69,15.1
1/22/2019 7:00,86,0.046,17.4,37,2.5,0,0,1017.4,870.6,42,1.25,0,180,14.4
1/22/2019 8:00,72,0.048,18.3,31,0.7,0,0,1016.1,869.9,52,1.47,5.1,309,16.9
1/22/2019 9:00,49,0.038,17.3,41,3.8,0,0,1016.2,869.5,80,1.17,9.2,301,25.9
1/22/2019 10:00,53,0.031,15.3,55,6.3,0,0,1017.1,869.4,83,0.78,8.7,312,26.6
1/22/2019 11:00,53,0.025,13.4,63,6.6,0,0,1017.7,869,86,0.57,5,339,24.1
1/22/2019 19:00,32,0.02,11.8,52,2.2,0,0,1019.8,870,93,0.67,0.8,153,8.6
1/22/2019 20:00,34,0.022,10.1,60,2.7,0.1,0.1,1019.7,869.1,90,0.49,2.5,172,12.6
1/22/2019 21:00,37,0.019,8.4,79,5,1.3,1.3,1019.8,868.4,89,0.23,4.3,175,14.8
1/22/2019 22:00,29,0.015,8.1,83,5.4,3,3,1019.7,868.2,84,0.18,2.8,140,10.8
1/22/2019 23:00,26,0.013,7.7,87,5.6,0.8,0.8,1019.6,867.9,100,0.14,2.8,130,10.4
1/23/2019 0:00,40,0.011,7.4,88,5.5,0.9,0.9,1020.7,868.7,100,0.13,4.2,121,9.7
1/23/2019 1:00,36,0.011,7.7,89,5.9,0.4,0.4,1020.7,868.8,83,0.12,4.2,121,16.6
1/23/2019 2:00,27,0.013,8,85,5.7,0.1,0.1,1020.9,869.1,95,0.16,5.4,132,19.1
1/23/2019 3:00,28,0.015,9.2,80,6,0.1,0.1,1021.3,870,44,0.23,7.2,127,23
1/23/2019 4:00,19,0.018,10.9,71,5.9,0.1,0.1,1021.3,870.9,100,0.37,6.5,109,23.4
1/23/2019 5:00,26,0.018,10.5,76,6.4,0.3,0.3,1021.5,870.8,83,0.31,5.7,108,22.3
1/23/2019 6:00,21,0.02,10.9,77,7.1,0.3,0.3,1021.1,870.7,78,0.3,4,85,18.7
1/23/2019 7:00,22,0.022,10.3,86,8,0.8,0.8,1020.4,869.8,91,0.18,2.8,40,15.5
1/23/2019 8:00,20,0.021,10.4,87,8.3,1.2,1.2,1019.5,869.1,100,0.17,4,80,14.4
1/23/2019 9:00,30,0.019,10.1,84,7.6,0.8,0.8,1018.8,868.4,80,0.2,2.3,72,14.4
1/23/2019 10:00,26,0.023,9.8,85,7.4,1.5,1.5,1019,868.4,42,0.19,2.6,74,11.2
1/23/2019 11:00,20,0.022,9.7,83,6.9,0.3,0.3,1018.9,868.2,33,0.21,4.1,105,12.2
1/23/2019 12:00,29,0.018,7.6,93,6.6,0,0,1018.6,867,34,0.07,6.8,148,13.3
